date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:06	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:55%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Medium.ttf	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Medium.ttf	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:46:08	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:56%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Bold.eot	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Bold.eot	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:46:10	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:43:57%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Bold.eot?	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Boldd41d.eot	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:46:12	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:00%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Bold.woff2	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Bold.woff2	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:46:14	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:02%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Bold.woff	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Bold.woff	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:46:16	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:04%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Bold.ttf	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/fonts/roboto/Roboto-Bold.ttf	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/libs/materialize.min.css)
20:46:20	19228/19228	---MCZ	200	added ('OK')	text/plain	date:Tue,%2013%20Dec%202016%2013:53:44%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/fonts/arciform-webfont.woff2	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/fonts/arciform-webfont.woff2	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/style.min.css?=v35)
20:46:21	24744/24744	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2013%20Dec%202016%2013:53:44%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/fonts/arciform-webfont.woff	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/fonts/arciform-webfont.woff	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/style.min.css?=v35)
20:46:22	10422/10422	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Dec%202016%2013:54:04%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/img/iphone.png	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/img/iphone.png	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/style.min.css?=v35)
20:46:29	40577/40577	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202016%2013:53:55%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/img/banner-mobile1.jpg	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/img/banner-mobile1.jpg	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/style.min.css?=v35)
